Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
  [41] __gnu_cxx::new_allocator<std::_List_node<int> >::new_allocator() [169] std::_Vector_base<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > >::_M_deallocate(std::__cxx11::list<int, std::allocator<int> >*, unsigned long) [154] std::vector<int, std::allocator<int> >::end()
  [23] __gnu_cxx::new_allocator<std::_List_node<int> >::~new_allocator() [222] std::_Vector_base<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > >::_Vector_impl_data::_Vector_impl_data() [155] std::vector<int, std::allocator<int> >::begin()
 [190] __gnu_cxx::new_allocator<bool>::new_allocator() [156] std::_Vector_base<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > >::_M_get_Tp_allocator() [121] std::vector<int, std::allocator<int> >::push_back(int const&)
 [191] __gnu_cxx::new_allocator<bool>::~new_allocator() [223] std::_Vector_base<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > >::_Vector_base() [260] std::vector<int, std::allocator<int> >::vector()
 [138] __gnu_cxx::new_allocator<int>::deallocate(int*, unsigned long) [224] std::_Vector_base<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > >::~_Vector_base() [261] std::vector<int, std::allocator<int> >::~vector()
 [110] void __gnu_cxx::new_allocator<int>::destroy<int>(int*) [149] std::_Vector_base<int, std::allocator<int> >::_M_allocate(unsigned long) [122] std::vector<int, std::allocator<int> >::operator[](unsigned long)
 [139] __gnu_cxx::new_allocator<int>::allocate(unsigned long, void const*) [225] std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl() [79] std::__cxx11::_List_base<int, std::allocator<int> >::_List_impl::_List_impl(std::allocator<std::_List_node<int> >&&)
  [51] void __gnu_cxx::new_allocator<int>::construct<int, int const&>(int*, int const&) [226] std::_Vector_base<int, std::allocator<int> >::_Vector_impl::~_Vector_impl() [130] std::__cxx11::_List_base<int, std::allocator<int> >::_List_impl::_List_impl()
  [52] __gnu_cxx::new_allocator<int>::new_allocator() [141] std::_Vector_base<int, std::allocator<int> >::_M_deallocate(int*, unsigned long) [43] std::__cxx11::_List_base<int, std::allocator<int> >::_List_impl::~_List_impl()
  [53] __gnu_cxx::new_allocator<int>::~new_allocator() [227] std::_Vector_base<int, std::allocator<int> >::_Vector_impl_data::_Vector_impl_data() [80] std::__cxx11::_List_base<int, std::allocator<int> >::_M_dec_size(unsigned long)
 [192] __gnu_cxx::new_allocator<unsigned long>::deallocate(unsigned long*, unsigned long) [96] std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() [81] std::__cxx11::_List_base<int, std::allocator<int> >::_M_get_node()
 [193] __gnu_cxx::new_allocator<unsigned long>::allocate(unsigned long, void const*) [228] std::_Vector_base<int, std::allocator<int> >::_Vector_base() [36] std::__cxx11::_List_base<int, std::allocator<int> >::_M_inc_size(unsigned long)
 [194] __gnu_cxx::new_allocator<unsigned long>::new_allocator(__gnu_cxx::new_allocator<unsigned long> const&) [229] std::_Vector_base<int, std::allocator<int> >::~_Vector_base() [82] std::__cxx11::_List_base<int, std::allocator<int> >::_M_put_node(std::_List_node<int>*)
 [195] __gnu_cxx::new_allocator<unsigned long>::new_allocator() [27] std::_Bit_iterator::_Bit_iterator(unsigned long*, unsigned int) [14] std::__cxx11::_List_base<int, std::allocator<int> >::_M_get_Node_allocator()
 [161] __gnu_cxx::new_allocator<unsigned long>::~new_allocator() [150] std::_Bit_iterator::_Bit_iterator() [44] std::__cxx11::_List_base<int, std::allocator<int> >::_M_clear()
  [10] __gnu_cxx::__aligned_membuf<int>::_M_ptr() [28] std::_Bit_iterator::operator+=(long) [83] std::__cxx11::_List_base<int, std::allocator<int> >::_List_base(std::allocator<std::_List_node<int> >&&)
  [11] __gnu_cxx::__aligned_membuf<int>::_M_addr() [230] std::_Bvector_base<std::allocator<bool> >::_M_allocate(unsigned long) [131] std::__cxx11::_List_base<int, std::allocator<int> >::_List_base()
  [98] __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::__normal_iterator(int* const&) [231] std::_Bvector_base<std::allocator<bool> >::_Bvector_impl::_Bvector_impl(std::allocator<unsigned long> const&) [45] std::__cxx11::_List_base<int, std::allocator<int> >::~_List_base()
 [144] __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::difference_type __gnu_cxx::operator-<int*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&) [232] std::_Bvector_base<std::allocator<bool> >::_Bvector_impl::~_Bvector_impl() [84] std::__cxx11::list<int, std::allocator<int> >::_M_transfer(std::_List_iterator<int>, std::_List_iterator<int>, std::_List_iterator<int>)
 [140] __gnu_cxx::new_allocator<std::__cxx11::list<int, std::allocator<int> > >::_M_max_size() const [233] std::_Bvector_base<std::allocator<bool> >::_M_deallocate() [85] std::_List_node<int>* std::__cxx11::list<int, std::allocator<int> >::_M_create_node<int const&>(int const&)
 [145] __gnu_cxx::new_allocator<std::__cxx11::list<int, std::allocator<int> > >::max_size() const [234] std::_Bvector_base<std::allocator<bool> >::_Bvector_impl_data::_M_reset() [86] std::__cxx11::list<int, std::allocator<int> >::_M_check_equal_allocators(std::__cxx11::list<int, std::allocator<int> >&)
 [196] __gnu_cxx::new_allocator<int*>::_M_max_size() const [170] std::_Bvector_base<std::allocator<bool> >::_Bvector_impl_data::_Bvector_impl_data() [25] std::__cxx11::list<int, std::allocator<int> >::end()
  [65] __gnu_cxx::new_allocator<std::_List_node<int> >::_M_max_size() const [171] std::_Bvector_base<std::allocator<bool> >::_S_nword(unsigned long) [20] std::__cxx11::list<int, std::allocator<int> >::begin()
  [59] __gnu_cxx::new_allocator<int>::_M_max_size() const [235] std::_Bvector_base<std::allocator<bool> >::_Bvector_base(std::allocator<bool> const&) [132] std::__cxx11::list<int, std::allocator<int> >::front()
  [99] __gnu_cxx::new_allocator<int>::max_size() const [236] std::_Bvector_base<std::allocator<bool> >::~_Bvector_base() [87] std::__cxx11::list<int, std::allocator<int> >::remove(int const&)
 [197] __gnu_cxx::new_allocator<unsigned long>::_M_max_size() const [33] std::_Bit_reference::_Bit_reference(unsigned long*, unsigned long) [88] std::__cxx11::list<int, std::allocator<int> >::splice(std::_List_const_iterator<int>, std::__cxx11::list<int, std::allocator<int> >&&, std::_List_const_iterator<int>)
  [49] __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::base() const [129] std::_Bit_reference::operator=(bool) [89] std::__cxx11::list<int, std::allocator<int> >::splice(std::_List_const_iterator<int>, std::__cxx11::list<int, std::allocator<int> >&, std::_List_const_iterator<int>)
 [162] std::_Deque_base<int, std::allocator<int> >::_M_get_Tp_allocator() const [8] std::_List_iterator<int>::_List_iterator(std::__detail::_List_node_base*) [90] void std::__cxx11::list<int, std::allocator<int> >::_M_insert<int const&>(std::_List_iterator<int>, int const&)
 [163] std::_Deque_base<int, std::allocator<int> >::_M_get_map_allocator() const [16] std::_List_iterator<int>::operator++() [91] std::__cxx11::list<int, std::allocator<int> >::push_back(int const&)
 [146] std::_Vector_base<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > >::_M_get_Tp_allocator() const [172] std::_Deque_iterator<int, int&, int*>::_M_set_node(int**) [92] std::__cxx11::list<int, std::allocator<int> >::list(std::allocator<int> const&)
 [100] std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() const [173] std::_Deque_iterator<int, int&, int*>::_S_buffer_size() [133] std::__cxx11::list<int, std::allocator<int> >::list()
  [31] std::_Bit_iterator::operator*() const [97] std::_Deque_iterator<int, int&, int*>::_Deque_iterator(std::_Deque_iterator<int, int&, int*> const&) [46] std::__cxx11::list<int, std::allocator<int> >::~list()
  [32] std::_Bit_iterator::operator[](long) const [174] std::_Deque_iterator<int, int&, int*>::_Deque_iterator() [47] std::__detail::_List_node_header::_M_init()
 [164] std::_Bvector_base<std::allocator<bool> >::_Bvector_impl::_M_end_addr() const [113] std::_Deque_iterator<int, int&, int*>::operator--() [48] std::__detail::_List_node_header::_List_node_header()
  [42] std::_Bit_reference::operator bool() const [72] std::__allocated_ptr<std::allocator<std::_List_node<int> > >::__allocated_ptr(std::allocator<std::_List_node<int> >&, std::_List_node<int>*) [134] void std::_Construct<std::__cxx11::list<int, std::allocator<int> >>(std::__cxx11::list<int, std::allocator<int> >*)
  [17] std::_List_iterator<int>::operator*() const [73] std::__allocated_ptr<std::allocator<std::_List_node<int> > >::~__allocated_ptr() [37] std::__cxx11::list<int, std::allocator<int> >* std::__addressof<std::__cxx11::list<int, std::allocator<int> > >(std::__cxx11::list<int, std::allocator<int> >&)
 [111] std::_Deque_iterator<int, int&, int*>::operator*() const [74] std::__allocated_ptr<std::allocator<std::_List_node<int> > >::operator=(decltype(nullptr)) [93] std::allocator<std::_List_node<int> >* std::__addressof<std::allocator<std::_List_node<int> > >(std::allocator<std::_List_node<int> >&)
  [18] std::_List_const_iterator<int>::_M_const_cast() const [237] std::allocator_traits<std::allocator<std::__cxx11::list<int, std::allocator<int> > > >::deallocate(std::allocator<std::__cxx11::list<int, std::allocator<int> > >&, std::__cxx11::list<int, std::allocator<int> >*, unsigned long) [157] unsigned long* std::__addressof<unsigned long>(unsigned long&)
  [54] std::deque<int, std::allocator<int> >::empty() const [238] std::allocator_traits<std::allocator<std::__cxx11::list<int, std::allocator<int> > > >::allocate(std::allocator<std::__cxx11::list<int, std::allocator<int> > >&, unsigned long) [158] std::__cxx11::list<int, std::allocator<int> >* std::__niter_base<std::__cxx11::list<int, std::allocator<int> >*>(std::__cxx11::list<int, std::allocator<int> >*)
  [55] std::stack<int, std::deque<int, std::allocator<int> > >::empty() const [151] std::allocator_traits<std::allocator<std::__cxx11::list<int, std::allocator<int> > > >::max_size(std::allocator<std::__cxx11::list<int, std::allocator<int> > > const&) [38] int* std::__niter_base<int*>(int*)
 [198] std::vector<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > >::_M_check_len(unsigned long, char const*) const [239] std::allocator_traits<std::allocator<int*> >::deallocate(std::allocator<int*>&, int**, unsigned long) [262] std::__cxx11::list<int, std::allocator<int> >* std::__relocate_a<std::__cxx11::list<int, std::allocator<int> >*, std::__cxx11::list<int, std::allocator<int> >*, std::allocator<std::__cxx11::list<int, std::allocator<int> > > >(std::__cxx11::list<int, std::allocator<int> >*, std::__cxx11::list<int, std::allocator<int> >*, std::__cxx11::list<int, std::allocator<int> >*, std::allocator<std::__cxx11::list<int, std::allocator<int> > >&)
 [112] std::vector<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > >::size() const [240] std::allocator_traits<std::allocator<int*> >::allocate(std::allocator<int*>&, unsigned long) [108] int* std::__relocate_a<int*, int*, std::allocator<int> >(int*, int*, int*, std::allocator<int>&)
